x,intensity
5.476369336247444153e-02,-2.159029245376586914e-04
5.501375719904899597e-02,-2.157241106033325195e-04
5.526381731033325195e-02,-2.156496047973632812e-04
5.551388114690780640e-02,-2.156347036361694336e-04
5.576394498348236084e-02,-2.155154943466186523e-04
5.601400509476661682e-02,-2.153366804122924805e-04
5.626406893134117126e-02,-2.153962850570678711e-04
5.651413276791572571e-02,-2.152621746063232422e-04
5.676419287919998169e-02,-2.152174711227416992e-04
5.701425671577453613e-02,-2.151727676391601562e-04
5.726431682705879211e-02,-2.150982618331909180e-04
5.751438066363334656e-02,-2.150982618331909180e-04
5.776444450020790100e-02,-2.150088548660278320e-04
5.801450461149215698e-02,-2.149641513824462891e-04
5.826456844806671143e-02,-2.148896455764770508e-04
5.851463228464126587e-02,-2.147704362869262695e-04
5.876469239592552185e-02,-2.147704362869262695e-04
5.901475623250007629e-02,-2.147108316421508789e-04
5.926482006907463074e-02,-2.147108316421508789e-04
5.951488018035888672e-02,-2.146512269973754883e-04
5.976494401693344116e-02,-2.145171165466308594e-04
6.001500785350799561e-02,-2.144873142242431641e-04
6.026506796479225159e-02,-2.144426107406616211e-04
6.051513180136680603e-02,-2.143830060958862305e-04
6.076519563794136047e-02,-2.144426107406616211e-04
6.101525574922561646e-02,-2.143234014511108398e-04
6.126531958580017090e-02,-2.142935991287231445e-04
6.151538342237472534e-02,-2.142190933227539062e-04
6.176544353365898132e-02,-2.142190933227539062e-04
6.201550737023353577e-02,-2.141296863555908203e-04
6.226556748151779175e-02,-2.141147851943969727e-04
6.251563131809234619e-02,-2.141147851943969727e-04
6.276569515466690063e-02,-2.140849828720092773e-04
6.301575899124145508e-02,-2.140551805496215820e-04
6.326582282781600952e-02,-2.140104770660400391e-04
6.351587921380996704e-02,-2.139806747436523438e-04
6.376594305038452148e-02,-2.140104770660400391e-04
6.401600688695907593e-02,-2.139359712600708008e-04
6.426607072353363037e-02,-2.139359712600708008e-04
6.451613456010818481e-02,-2.139061689376831055e-04
6.476619094610214233e-02,-2.138167619705200195e-04
6.501625478267669678e-02,-2.138614654541015625e-04
6.526631861925125122e-02,-2.139657735824584961e-04
6.551638245582580566e-02,-2.137869596481323242e-04
6.576644629240036011e-02,-2.137869596481323242e-04
6.601651012897491455e-02,-2.137720584869384766e-04
6.626656651496887207e-02,-2.137422561645507812e-04
6.651663035154342651e-02,-2.138614654541015625e-04
6.676669418811798096e-02,-2.138167619705200195e-04
6.701675802469253540e-02,-2.137124538421630859e-04
6.726682186126708984e-02,-2.137869596481323242e-04
6.751688569784164429e-02,-2.137869596481323242e-04
6.776694208383560181e-02,-2.137422561645507812e-04
6.801700592041015625e-02,-2.137571573257446289e-04
6.826706975698471069e-02,-2.137422561645507812e-04
6.851713359355926514e-02,-2.137422561645507812e-04
6.876719743013381958e-02,-2.136975526809692383e-04
6.901725381612777710e-02,-2.137869596481323242e-04
6.926731765270233154e-02,-2.138167619705200195e-04
6.951738148927688599e-02,-2.137422561645507812e-04
6.976744532585144043e-02,-2.138465642929077148e-04
7.001750916242599487e-02,-2.138018608093261719e-04
7.026757299900054932e-02,-2.138316631317138672e-04
7.051762938499450684e-02,-2.138614654541015625e-04
7.076769322156906128e-02,-2.138763666152954102e-04
