x,intensity
1.450362590647662035e-02,7.269933352137820328e-260
1.475368842210552853e-02,1.334710118411524019e-259
1.500375093773443497e-02,2.449671235012557119e-259
1.525381345336334314e-02,4.494619986738937509e-259
1.550387596899224958e-02,8.244085387969206165e-259
1.575393848462115776e-02,1.511667620168701555e-258
1.600400100025006420e-02,2.770986861868558434e-258
1.625406351587897064e-02,5.077815881649210845e-258
1.650412603150787708e-02,9.302159020469177242e-258
1.675418854713678699e-02,1.703550045912822316e-257
1.700425106276569343e-02,3.118820360996248074e-257
1.725431357839459987e-02,5.708081330476340514e-257
1.750437609402350631e-02,1.044369719901160021e-256
1.775443860965241621e-02,1.910217054920299211e-256
1.800450112528132265e-02,3.492814269644834240e-256
1.825456364091022909e-02,6.384583848102944131e-256
1.850462615653913553e-02,1.166686103764546859e-255
1.875468867216804544e-02,2.131276436259194130e-255
1.900475118779695188e-02,3.892152693558065900e-255
1.925481370342585832e-02,7.105657734722446318e-255
1.950487621905476476e-02,1.296829937680301572e-254
1.975493873468367467e-02,2.366061884944319122e-254
2.000500125031258111e-02,4.315523639809686809e-254
2.025506376594148755e-02,7.868740609782410499e-254
2.050512628157039399e-02,1.434304256778263941e-253
2.075518879719930043e-02,2.613615364406756707e-253
2.100525131282821034e-02,4.761089997226979343e-253
2.125531382845711678e-02,8.670326188878355021e-253
2.150537634408602322e-02,1.578442665889140561e-252
2.175543885971492966e-02,2.872675140453060210e-252
2.200550137534383957e-02,5.226471064417291474e-252
2.225556389097274601e-02,9.505936619498754597e-252
2.250562640660165245e-02,1.728405375016121128e-251
2.275568892223055889e-02,3.141670485965645391e-251
2.300575143785946880e-02,5.708736349911953326e-251
2.325581395348837524e-02,1.037011733888829436e-250
2.350587646911728168e-02,1.883179358424822810e-250
2.375593898474618812e-02,3.418723918412306672e-250
2.400600150037509456e-02,6.204413102307026399e-250
2.425606401600400447e-02,1.125645690309792267e-249
2.450612653163291091e-02,2.041583045633614359e-249
2.475618904726181735e-02,3.701661644788810794e-249
2.500625156289072379e-02,6.709508673412583890e-249
2.525631407851963370e-02,1.215763356784007728e-248
2.550637659414854014e-02,2.202275827242698640e-248
2.575643910977744658e-02,3.988032654550975738e-248
2.600650162540635302e-02,7.219548382083233194e-248
2.625656414103526293e-02,1.306548959501276601e-247
2.650662665666416937e-02,2.363772509560042524e-247
2.675668917229307581e-02,4.275136626906770850e-247
2.700675168792198225e-02,7.729629043350040625e-247
2.725681420355089216e-02,1.397113333863786194e-246
2.750687671917979860e-02,2.524462684178830623e-246
2.775693923480870504e-02,4.560060513675761543e-246
2.800700175043761148e-02,8.234487774073135413e-246
2.825706426606651792e-02,1.486506816317554593e-245
2.850712678169542783e-02,2.682634798172225282e-245
2.875718929732433427e-02,4.839723334305934002e-245
2.900725181295324070e-02,8.728585104103232650e-245
2.925731432858214714e-02,1.573734620569671674e-244
2.950737684421105705e-02,2.836504524783678535e-244
2.975743935983996349e-02,5.110928389132091306e-244
3.000750187546886993e-02,9.206200835616241164e-244
3.025756439109777637e-02,1.657774395625423534e-243
3.050762690672668628e-02,2.984246851576343309e-243
3.075768942235559272e-02,5.370421775361209027e-243
3.100775193798449916e-02,9.661540529653731016e-243
3.125781445361340560e-02,1.737595564627546981e-242
3.150787696924231551e-02,3.124031131639163181e-242
3.175793948487121848e-02,5.614955793065428981e-242
3.200800200050012839e-02,1.008884998552158924e-241
3.225806451612903830e-02,1.812179955174900791e-241
3.250812703175794127e-02,3.254058192246084516e-241
3.275818954738685118e-02,5.841355570905135216e-241
3.300825206301575415e-02,1.048253464232703974e-240
3.325831457864466406e-02,1.880543158319977660e-240
3.350837709427357397e-02,3.372598472506893358e-240
3.375843960990247694e-02,6.046587037468226108e-240
3.400850212553138685e-02,1.083728049694888728e-239
3.425856464116029676e-02,1.941755998992463198e-239
3.450862715678919973e-02,3.478030074197110917e-239
3.475868967241810964e-02,6.227824226311331448e-239
3.500875218804701261e-02,1.114817291981567915e-238
3.525881470367592252e-02,1.994965468621163443e-238
3.550887721930483243e-02,3.568875563845221315e-238
3.575893973493373540e-02,6.382513840333953794e-238
3.600900225056264531e-02,1.141080967432429769e-237
3.625906476619154828e-02,2.039414463709827782e-237
3.650912728182045819e-02,3.643836363231088588e-237
3.675918979744936810e-02,6.508435020220398187e-237
3.700925231307827107e-02,1.162140451679542334e-236
3.725931482870718098e-02,2.074459693376601265e-236
3.750937734433609089e-02,3.701823611476059403e-236
3.775943985996499386e-02,6.603752364436253137e-236
3.800950237559390377e-02,1.177687797354642076e-235
3.825956489122280674e-02,2.099587164454312045e-235
3.850962740685171665e-02,3.741984474401099618e-235
3.875968992248062656e-02,6.667060432770110212e-235
3.900975243810952953e-02,1.187493225469950501e-234
3.925981495373843944e-02,2.114424723368985545e-234
3.950987746936734935e-02,3.763723012934019006e-234
3.975993998499625232e-02,6.697418225552490161e-234
4.001000250062516223e-02,1.191410775800483039e-233
4.026006501625406520e-02,2.118751227112592828e-233
4.051012753188297510e-02,3.766714896905176221e-233
4.076019004751188501e-02,6.694372456349327719e-233
4.101025256314078798e-02,1.189381922071801261e-232
4.126031507876969789e-02,2.112502027440235109e-232
4.151037759439860086e-02,3.750915456489245173e-232
4.176044011002751077e-02,6.657968813672656157e-232
4.201050262565642068e-02,1.181437026802393036e-231
4.226056514128532365e-02,2.095770578199662332e-231
4.251062765691423356e-02,3.716560791922015460e-231
4.276069017254314347e-02,6.588750820637869840e-231
4.301075268817204644e-02,1.167694585253942919e-230
4.326081520380095635e-02,2.068806109938714728e-230
4.351087771942985932e-02,3.664161902966301156e-230
4.376094023505876923e-02,6.487746332348325631e-230
4.401100275068767914e-02,1.148358284802757087e-229
4.426106526631658211e-02,2.032007452664723004e-229
4.451112778194549202e-02,3.594492042138714481e-229
4.476119029757439499e-02,6.356442139851658275e-229
4.501125281320330490e-02,1.123711981728618048e-228
4.526131532883221481e-02,1.985913220743012045e-228
4.551137784446111778e-02,3.508567729167415215e-228
4.576144036009002769e-02,6.196747557669463353e-228
4.601150287571893760e-02,1.094112768561043222e-227
4.626156539134784057e-02,1.931188697529591585e-227
4.651162790697675048e-02,3.407624078162077850e-227
4.676169042260565345e-02,6.010948241189604214e-227
4.701175293823456336e-02,1.059982368603956965e-226
4.726181545386347327e-02,1.868609866025820582e-226
4.751187796949237624e-02,3.293085274321580435e-226
4.776194048512128615e-02,5.801651794765608850e-226
4.801200300075018912e-02,1.021797147379241817e-225
4.826206551637909903e-02,1.799045121057914120e-225
4.851212803200800894e-02,3.166531185903138430e-225
4.876219054763691191e-02,5.571726978206384932e-225
4.901225306326582182e-02,9.800770713298589033e-225
4.926231557889473173e-02,1.723435264649172510e-224
4.951237809452363470e-02,3.029661203872601162e-224
4.976244061015254461e-02,5.324238489139783015e-224
5.001250312578144758e-02,9.353739707134896396e-224
5.026256564141035749e-02,1.642772427052242154e-223
5.051262815703926740e-02,2.884256462536415396e-223
5.076269067266817037e-02,5.062379386138102903e-223
5.101275318829708028e-02,8.882594754370232101e-223
5.126281570392599019e-02,1.558078570293701319e-222
5.151287821955489316e-02,2.732141608286961230e-222
5.176294073518380306e-02,4.789403221293525628e-222
5.201300325081270604e-02,8.393129895945534417e-222
5.226306576644161594e-02,1.470384219339053012e-221
