x,intensity
4.976244061015254461e-02,5.318687192707815294e-224
5.001250312578144758e-02,9.343983054821903267e-224
5.026256564141035749e-02,1.641058186705164099e-223
5.051262815703926740e-02,2.881245488084895327e-223
5.076269067266817037e-02,5.057092415449105606e-223
5.101275318829708028e-02,8.873314257908555391e-223
5.126281570392599019e-02,1.556450024439776566e-222
5.151287821955489316e-02,2.729284720067825395e-222
5.176294073518380306e-02,4.784393068385089808e-222
5.201300325081270604e-02,8.384346283025381157e-222
5.226306576644161594e-02,1.468844789596093899e-221
5.251312828207052585e-02,2.572450064593470126e-221
5.276319079769942882e-02,4.503833691548411639e-221
5.301325331332833873e-02,7.882828605105353786e-221
5.326331582895724170e-02,1.379260086964862428e-220
5.351337834458615161e-02,2.412540430683103630e-220
5.376344086021506152e-02,4.218590578305713415e-220
5.401350337584396449e-02,7.374362857765229897e-220
5.426356589147287440e-02,1.288682631929208068e-219
5.451362840710178431e-02,2.251291826325078709e-219
5.476369092273068728e-02,3.931714381295024188e-219
5.501375343835959719e-02,6.864303464155581201e-219
5.526381595398850016e-02,1.198051084311759257e-218
5.551387846961741007e-02,2.090347771986755683e-218
5.576394098524631998e-02,3.646079241528807205e-218
5.601400350087522295e-02,6.357670389933543779e-218
5.626406601650413286e-02,1.108241124582652040e-217
5.651412853213303583e-02,1.931233844740519602e-217
5.676419104776194574e-02,3.364339497227437497e-217
5.701425356339085565e-02,5.859075755689309428e-217
5.726431607901975862e-02,1.020053055856822300e-216
5.751437859464866853e-02,1.775336811162302293e-216
5.776444111027757844e-02,3.088894704939630270e-216
5.801450362590648141e-02,5.372665464728277375e-216
5.826456614153539132e-02,9.342021110833728551e-216
5.851462865716429429e-02,1.623888621578297576e-215
5.876469117279320420e-02,2.821863375387284098e-215
5.901475368842211411e-02,4.902076416487433900e-215
5.926481620405101708e-02,8.513115412286287566e-215
5.951487871967992699e-02,1.477955355459740909e-214
5.976494123530883690e-02,2.565065504873754092e-214
6.001500375093773987e-02,4.450409311552805064e-214
6.026506626656664978e-02,7.719084615015599551e-214
6.051512878219555275e-02,1.338431035425688267e-213
6.076519129782446266e-02,2.320013683176064370e-213
6.101525381345337257e-02,4.020216533804950740e-213
6.126531632908227554e-02,6.964223426254523893e-213
6.151537884471118545e-02,1.206036071990191770e-212
6.176544136034008842e-02,2.087912291762357942e-212
6.201550387596899833e-02,3.613504137445119116e-212
6.226556639159790824e-02,6.251859559669035657e-212
6.251562890722681121e-02,1.081319968115063390e-211
6.276569142285572112e-02,1.869664080554099571e-211
6.301575393848463102e-02,3.231746585737729120e-211
6.326581645411354093e-02,5.584385173066942637e-211
6.351587896974243697e-02,9.646678055282566084e-211
6.376594148537134688e-02,1.665883233267284845e-210
6.401600400100025678e-02,2.875912593581825334e-210
6.426606651662916669e-02,4.963307256172513033e-210
6.451612903225807660e-02,8.563099558235214220e-210
6.476619154788697263e-02,1.476913903772247010e-209
6.501625406351588254e-02,2.546500221945757657e-209
6.526631657914479245e-02,4.389313609699280390e-209
6.551637909477370236e-02,7.563344091984219327e-209
6.576644161040261227e-02,1.302853129391865255e-208
6.601650412603150830e-02,2.243579258428590671e-208
6.626656664166041821e-02,3.862350893844399818e-208
6.651662915728932812e-02,6.647010915393344689e-208
6.676669167291823803e-02,1.143576999643290263e-207
6.701675418854714794e-02,1.966838890300641244e-207
6.726681670417605785e-02,3.381711210809857626e-207
6.751687921980495388e-02,5.812575444119214127e-207
6.776694173543386379e-02,9.987689765493718639e-207
6.801700425106277370e-02,1.715638726231659101e-206
6.826706676669168361e-02,2.946123806370783418e-206
6.851712928232059352e-02,5.057553693440534991e-206
6.876719179794948955e-02,8.679493195737933319e-206
6.901725431357839946e-02,1.489061339765123146e-205
6.926731682920730937e-02,2.553848709630843885e-205
6.951737934483621928e-02,4.378668838486874120e-205
6.976744186046512919e-02,7.505046575399870846e-205
7.001750437609402522e-02,1.285964678715014805e-204
7.026756689172293513e-02,2.202769454772021042e-204
7.051762940735184504e-02,3.772014977140133170e-204
7.076769192298075495e-02,6.457168639688025291e-204
7.101775443860966486e-02,1.105032896350699400e-203
7.126781695423856089e-02,1.890482419187609721e-203
7.151787946986747080e-02,3.233213897849624915e-203
7.176794198549638071e-02,5.527905232692128497e-203
7.201800450112529062e-02,9.448243985610077177e-203
7.226806701675420053e-02,1.614380744264380336e-202
7.251812953238309656e-02,2.757561434348293098e-202
7.276819204801200647e-02,4.708784155077093522e-202
7.301825456364091638e-02,8.038161527820259110e-202
7.326831707926982629e-02,1.371731254883288467e-201
7.351837959489873620e-02,2.340160791030374520e-201
7.376844211052764611e-02,3.991045899961982431e-201
7.401850462615654214e-02,6.804435570950661651e-201
7.426856714178545205e-02,1.159743240314637384e-200
7.451862965741436196e-02,1.976041010281278371e-200
7.476869217304327186e-02,3.365847364564258194e-200
7.501875468867218177e-02,5.731354109349754756e-200
7.526881720430107781e-02,9.756283845552617530e-200
7.551887971992998771e-02,1.660259495735378410e-199
7.576894223555889762e-02,2.824436918748612349e-199
7.601900475118780753e-02,4.803437536095411848e-199
7.626906726681671744e-02,8.166515237289851166e-199
7.651912978244561347e-02,1.387988179035161871e-198
7.676919229807452338e-02,2.358300373445684218e-198
7.701925481370343329e-02,4.005685367153423188e-198
7.726931732933234320e-02,6.801722511811351668e-198
7.751937984496125311e-02,1.154583504725674760e-197
7.776944236059014914e-02,1.959278393900541368e-197
7.801950487621905905e-02,3.323772670754698743e-197
7.826956739184796896e-02,5.636776803006989873e-197
7.851962990747687887e-02,9.556408975115336995e-197
7.876969242310578878e-02,1.619656728302339618e-196
7.901975493873469869e-02,2.744198955618683262e-196
7.926981745436359472e-02,4.648069073899750952e-196
7.951987996999250463e-02,7.870347634882121055e-196
7.976994248562141454e-02,1.332231265614984853e-195
8.002000500125032445e-02,2.254393334837015349e-195
8.027006751687923436e-02,3.813678917218113053e-195
8.052013003250813039e-02,6.449453627648461491e-195
8.077019254813704030e-02,1.090350400669026959e-194
8.102025506376595021e-02,1.842780530769070861e-194
8.127031757939486012e-02,3.113475895869183838e-194
8.152038009502377003e-02,5.258740802741360857e-194
8.177044261065266606e-02,8.879374806762737230e-194
8.202050512628157597e-02,1.498812742387893480e-193
8.227056764191048588e-02,2.529162480663102408e-193
8.252063015753939579e-02,4.266487231677485086e-193
8.277069267316830570e-02,7.194962519405094140e-193
8.302075518879720173e-02,1.212972591856821214e-192
8.327081770442611164e-02,2.044267884300396666e-192
8.352088022005502155e-02,3.444204981450562440e-192
8.377094273568393146e-02,5.801022392694929030e-192
8.402100525131284137e-02,9.767523396078945128e-192
8.427106776694173740e-02,1.644101953985455853e-191
8.452113028257064731e-02,2.766542829910200127e-191
8.477119279819955722e-02,4.653828963162413024e-191
8.502125531382846713e-02,7.826143480754501682e-191
8.527131782945737704e-02,1.315677844094527452e-190
8.552138034508628694e-02,2.211137167314085144e-190
8.577144286071518298e-02,3.714891863536398709e-190
8.602150537634409289e-02,6.239374253570134185e-190
8.627156789197300280e-02,1.047611519171152865e-189
8.652163040760191270e-02,1.758425052271333321e-189
8.677169292323082261e-02,2.950610128286899660e-189
8.702175543885971865e-02,4.949532317750556470e-189
8.727181795448862855e-02,8.300053067170762168e-189
8.752188047011753846e-02,1.391431860277509213e-188
8.777194298574644837e-02,2.331886388372362416e-188
8.802200550137535828e-02,3.906764217109647400e-188
8.827206801700425431e-02,6.543217929754993527e-188
8.852213053263316422e-02,1.095544289594808265e-187
8.877219304826207413e-02,1.833719334664559445e-187
8.902225556389098404e-02,3.068316528616188928e-187
8.927231807951989395e-02,5.132533891013636466e-187
8.952238059514878998e-02,8.582777678096114113e-187
8.977244311077769989e-02,1.434789770018712039e-186
9.002250562640660980e-02,2.397800527652542097e-186
9.027256814203551971e-02,4.005919363300825225e-186
9.052263065766442962e-02,6.690456114259374607e-186
9.077269317329333953e-02,1.117052594653148806e-185
9.102275568892223556e-02,1.864472101146720510e-185
9.127281820455114547e-02,3.111018037814074943e-185
9.152288072018005538e-02,5.189356914663762644e-185
9.177294323580896529e-02,8.653442795013046519e-185
9.202300575143787520e-02,1.442542726596314818e-184
9.227306826706677123e-02,2.403990886101583484e-184
9.252313078269568114e-02,4.004988945830775285e-184
9.277319329832459105e-02,6.670128492147051276e-184
9.302325581395350096e-02,1.110532959193301872e-183
9.327331832958241087e-02,1.848387736991082555e-183
9.352338084521130690e-02,3.075523706046706578e-183
9.377344336084021681e-02,5.115751657215312536e-183
9.402350587646912672e-02,8.506760442492006899e-183
9.427356839209803663e-02,1.414110434626944503e-182
9.452363090772694654e-02,2.349994392149919352e-182
9.477369342335584257e-02,3.904043967453755543e-182
9.502375593898475248e-02,6.483760279964393237e-182
9.527381845461366239e-02,1.076474073981473703e-181
9.552388097024257230e-02,1.786670947300391716e-181
9.577394348587148221e-02,2.964489744677099683e-181
9.602400600150037824e-02,4.917220745930511853e-181
9.627406851712928815e-02,8.153683219805266053e-181
9.652413103275819806e-02,1.351612938592770401e-180
9.677419354838710797e-02,2.239830855809674414e-180
9.702425606401601788e-02,3.710585839111016131e-180
9.727431857964492778e-02,6.145173083847832749e-180
9.752438109527382382e-02,1.017396253111812963e-179
9.777444361090273373e-02,1.683877623075123595e-179
9.802450612653164363e-02,2.786090986584827356e-179
9.827456864216055354e-02,4.608339250029902960e-179
9.852463115778946345e-02,7.620052589989044610e-179
9.877469367341835949e-02,1.259609341668144300e-178
9.902475618904726939e-02,2.081508341626655349e-178
9.927481870467617930e-02,3.438625007656381615e-178
9.952488122030508921e-02,5.678790641457989110e-178
9.977494373593399912e-02,9.375431775951709045e-178
1.000250062515628952e-01,1.547358971180774416e-177
1.002750687671918051e-01,2.553026108748627108e-177
1.005251312828207150e-01,4.210986169443065990e-177
1.007751937984496249e-01,6.943473045948223082e-177
1.010252563140785348e-01,1.144548164243695712e-176
1.012753188297074308e-01,1.886061165031428739e-176
1.015253813453363407e-01,3.107004292029375466e-176
1.017754438609652506e-01,5.116727806043561799e-176
1.020255063765941606e-01,8.423782731421981872e-176
1.022755688922230705e-01,1.386393075592362108e-175
1.025256314078519804e-01,2.281024688611158659e-175
1.027756939234808764e-01,3.751785260753207263e-175
1.030257564391097863e-01,6.168937097091088647e-175
1.032758189547386962e-01,1.014021335954109905e-174
1.035258814703676061e-01,1.666280940018728422e-174
1.037759439859965160e-01,2.737245451504962705e-174
1.040260065016254121e-01,4.495144341796896023e-174
1.042760690172543220e-01,7.379686687257763147e-174
1.045261315328832319e-01,1.211146250522426087e-173
1.047761940485121418e-01,1.987099608300177596e-173
1.050262565641410517e-01,3.259170420724561533e-173
1.052763190797699477e-01,5.343906937632067133e-173
1.055263815953988576e-01,8.759414681055016289e-173
1.057764441110277676e-01,1.435342920470061792e-172
1.060265066266566775e-01,2.351259919976371215e-172
1.062765691422855874e-01,3.850436760058084356e-172
1.065266316579144834e-01,6.303528691162434290e-172
1.067766941735433933e-01,1.031625000025339084e-171
1.070267566891723032e-01,1.687813156019610047e-171
1.072768192048012131e-01,2.760522320560342052e-171
1.075268817204301230e-01,4.513594547355310224e-171
1.077769442360590330e-01,7.377652771872686057e-171
1.080270067516879290e-01,1.205530673036950989e-170
1.082770692673168389e-01,1.969258391975093588e-170
1.085271317829457488e-01,3.215818517400964746e-170
1.087771942985746587e-01,5.249824017015813090e-170
1.090272568142035686e-01,8.567662420445340756e-170
1.092773193298324647e-01,1.397797741980729369e-169
1.095273818454613746e-01,2.279768299878194502e-169
1.097774443610902845e-01,3.717076286292041784e-169
1.100275068767191944e-01,6.058660623996906797e-169
1.102775693923481043e-01,9.872250491911277377e-169
1.105276319079770003e-01,1.608126079243867247e-168
1.107776944236059102e-01,2.618716064860482862e-168
1.110277569392348201e-01,4.263056797512343022e-168
1.112778194548637301e-01,6.937743105140615120e-168
1.115278819704926400e-01,1.128703052422349563e-167
1.117779444861215360e-01,1.835716342449319063e-167
1.120280070017504459e-01,2.984666690662194330e-167
1.122780695173793558e-01,4.851214676638500120e-167
1.125281320330082657e-01,7.882600899440797173e-167
1.127781945486371756e-01,1.280421547818690340e-166
1.130282570642660717e-01,2.079221706998615680e-166
1.132783195798949816e-01,3.375304962752646093e-166
1.135283820955238915e-01,5.477591319605451741e-166
1.137784446111528014e-01,8.886497576596316606e-166
1.140285071267817113e-01,1.441239043227116663e-165
1.142785696424106212e-01,2.336715301681399614e-165
1.145286321580395172e-01,3.787389566927331133e-165
1.147786946736684272e-01,6.136751633903622222e-165
1.150287571892973371e-01,9.940346149747440841e-165
1.152788197049262470e-01,1.609640393087463685e-164
1.155288822205551569e-01,2.605677176583402652e-164
1.157789447361840529e-01,4.216739278323059803e-164
1.160290072518129628e-01,6.821773306380960408e-164
1.162790697674418727e-01,1.103271021364776429e-163
1.165291322830707826e-01,1.783739924216761971e-163
1.167791947986996925e-01,2.883004027282170301e-163
1.170292573143285886e-01,4.658256082298494520e-163
1.172793198299574985e-01,7.524295879956676695e-163
1.175293823455864084e-01,1.214990173478439051e-162
1.177794448612153183e-01,1.961300148040982402e-162
1.180295073768442282e-01,3.165044002290875398e-162
1.182795698924731242e-01,5.105988578654539422e-162
1.185296324081020342e-01,8.234634391924589990e-162
1.187796949237309441e-01,1.327618210071206621e-161
1.190297574393598540e-01,2.139766953875051494e-161
1.192798199549887639e-01,3.447657760829664876e-161
1.195298824706176738e-01,5.553237108103780358e-161
1.197799449862465698e-01,8.941959183513324025e-161
1.200300075018754797e-01,1.439406788747077626e-160
1.202800700175043896e-01,2.316321337143307236e-160
1.205301325331332996e-01,3.726305579284276138e-160
1.207801950487622095e-01,5.992699818003835312e-160
1.210302575643911055e-01,9.634539893719271768e-160
1.212803200800200154e-01,1.548473699816371125e-159
1.215303825956489253e-01,2.487946781815308350e-159
1.217804451112778352e-01,3.996158804242756740e-159
1.220305076269067451e-01,6.416656481991553577e-159
1.222805701425356412e-01,1.030004781442182750e-158
1.225306326581645511e-01,1.652852471723443539e-158
1.227806951737934610e-01,2.651510446264184829e-158
1.230307576894223709e-01,4.252232413781548695e-158
1.232808202050512808e-01,6.817184462245803424e-158
1.235308827206801768e-01,1.092590696405378600e-157
1.237809452363090867e-01,1.750549322862049855e-157
1.240310077519379967e-01,2.803855363342284941e-157
1.242810702675669066e-01,4.489533984813144244e-157
1.245311327831958165e-01,7.186398927342370030e-157
1.247811952988247125e-01,1.149968071177601542e-156
1.250312578144536224e-01,1.839605270561033820e-156
1.252813203300825462e-01,2.941900029307515583e-156
1.255313828457114422e-01,4.703223084780170254e-156
1.257814453613403383e-01,7.516707489935112236e-156
1.260315078769692620e-01,1.200947783154655122e-155
1.262815703925981581e-01,1.918160763255178806e-155
1.265316329082270819e-01,3.062741090546675838e-155
1.267816954238559779e-01,4.888774116899684260e-155
1.270317579394848739e-01,7.801067971253924989e-155
1.272818204551137977e-01,1.244435973958982345e-154
1.275318829707426938e-01,1.984519895340913069e-154
1.277819454863716175e-01,3.163754401423299632e-154
1.280320080020005136e-01,5.042135040170138313e-154
1.282820705176294096e-01,8.033237170662695626e-154
1.285321330332583334e-01,1.279472957507889341e-153
1.287821955488872294e-01,2.037211126593996214e-153
1.290322580645161532e-01,3.242689566269158071e-153
1.292823205801450492e-01,5.159874224571974687e-153
1.295323830957739453e-01,8.207998413752216491e-153
1.297824456114028691e-01,1.305268385843860762e-152
1.300325081270317651e-01,2.075041478306047813e-152
1.302825706426606889e-01,3.297753219524014466e-152
1.305326331582895849e-01,5.239308022706394758e-152
1.307826956739184809e-01,8.321356315106413492e-152
1.310327581895474047e-01,1.321230875538050741e-151
1.312828207051763008e-01,2.097141421651593699e-151
1.315328832208052245e-01,3.327676743817123015e-151
1.317829457364341206e-01,5.278602439613087545e-151
1.320330082520630166e-01,8.370688606981777464e-151
1.322830707676919404e-01,1.326990544483077775e-150
1.325331332833208364e-01,2.102998100422789219e-150
1.327831957989497602e-01,3.331764856088319536e-150
1.330332583145786562e-01,5.276843523024587440e-150
1.332833208302075523e-01,8.354846978065991649e-150
1.335333833458364761e-01,1.322413259874288088e-149
1.337834458614653721e-01,2.092475115678692057e-149
1.340335083770942959e-01,3.309922463443445851e-149
1.342835708927231919e-01,5.234072701555411026e-149
1.345336334083521157e-01,8.274201507494401113e-149
1.347836959239810117e-01,1.307605830985720155e-148
1.350337584396099078e-01,2.065817806519690073e-148
1.352838209552388316e-01,3.262658340217869968e-148
1.355338834708677276e-01,5.151285162844933873e-148
1.357839459864966514e-01,8.130626293196307121e-148
1.360340085021255474e-01,1.282911866022922435e-147
1.362840710177544434e-01,2.023643741498566329e-147
1.365341335333833672e-01,3.191065427703405846e-147
1.367841960490122633e-01,5.030391360299174385e-147
1.370342585646411870e-01,7.927427053882311020e-147
1.372843210802700831e-01,1.248898517466286628e-146
1.375343835958989791e-01,1.966918935264003805e-146
1.377844461115279029e-01,3.096778821714031924e-146
1.380345086271567989e-01,4.874143727498532006e-146
1.382845711427857227e-01,7.669214610071840457e-146
1.385346336584146187e-01,1.206334829869406847e-145
1.387846961740435148e-01,1.896921069410907707e-145
1.390347586896724386e-01,2.981913703040470053e-145
1.392848212053013346e-01,4.686032525743621946e-145
1.395348837209302584e-01,7.361731005444264253e-145
1.397849462365591544e-01,1.156162844303140654e-144
1.400350087521880504e-01,1.815191672683287100e-144
1.402850712678169742e-01,2.848986500487077926e-144
1.405351337834458703e-01,4.470156326995620768e-144
1.407851962990747940e-01,7.011637422359396948e-144
1.410352588147036901e-01,1.099462974972773463e-143
1.412853213303325861e-01,1.723479758582354094e-143
1.415353838459615099e-01,2.700823387276100171e-143
1.417854463615904059e-01,4.231073838554652957e-143
1.420355088772193297e-01,6.626274820125493201e-143
1.422855713928482257e-01,1.037415432973337770e-142
1.425356339084771218e-01,1.623679794067225158e-142
1.427856964241060456e-01,2.540460749313952998e-142
1.430357589397349416e-01,3.973644534934086960e-142
1.432858214553638654e-01,6.213409277844892574e-142
1.435358839709927614e-01,9.712596150339847101e-142
1.437859464866216574e-01,1.517767061053447404e-141
1.440360090022505812e-01,2.371042500530767401e-141
1.442860715178794773e-01,3.702865840208558419e-141
1.445361340335084011e-01,5.780974309785997187e-141
1.447861965491372971e-01,9.022533961032805942e-141
1.450362590647661931e-01,1.407733467371746705e-140
1.452863215803951169e-01,2.195719052370540308e-140
