x,intensity
3.275819122791290283e-02,3.995653241872787476e-05
3.300825506448745728e-02,3.988388925790786743e-05
3.325831517577171326e-02,3.979448229074478149e-05
3.350837901234626770e-02,3.971531987190246582e-05
3.375844284892082214e-02,3.964919596910476685e-05
3.400850296020507812e-02,3.954581916332244873e-05
3.425856679677963257e-02,3.948714584112167358e-05
3.450862690806388855e-02,3.942847251892089844e-05
3.475869074463844299e-02,3.934651613235473633e-05
3.500875458121299744e-02,3.927294164896011353e-05
3.525881469249725342e-02,3.918539732694625854e-05
3.550887852907180786e-02,3.911927342414855957e-05
3.575894236564636230e-02,3.903731703758239746e-05
3.600900247693061829e-02,3.897119313478469849e-05
3.625906631350517273e-02,3.887433558702468872e-05
3.650913015007972717e-02,3.881566226482391357e-05
3.675919026136398315e-02,3.874208778142929077e-05
3.700925409793853760e-02,3.866106271743774414e-05
3.725931793451309204e-02,3.858655691146850586e-05
3.750937804579734802e-02,3.851950168609619141e-05
3.775944188237190247e-02,3.843009471893310547e-05
3.800950571894645691e-02,3.836397081613540649e-05
3.825956583023071289e-02,3.829039633274078369e-05
3.850962966680526733e-02,3.822334110736846924e-05
3.875969350337982178e-02,3.814976662397384644e-05
3.900975361466407776e-02,3.807432949542999268e-05
3.925981745123863220e-02,3.799330443143844604e-05
3.950987756252288818e-02,3.791134804487228394e-05
3.975994139909744263e-02,3.783684223890304565e-05
4.001000523567199707e-02,3.776233643293380737e-05
4.026006534695625305e-02,3.769528120756149292e-05
4.051012918353080750e-02,3.763567656278610229e-05
4.076019302010536194e-02,3.756955265998840332e-05
4.101025313138961792e-02,3.747828304767608643e-05
4.126031696796417236e-02,3.738980740308761597e-05
4.151038080453872681e-02,3.733858466148376465e-05
4.176044091582298279e-02,3.725476562976837158e-05
4.201050475239753723e-02,3.718025982379913330e-05
4.226056858897209167e-02,3.712065517902374268e-05
4.251062870025634766e-02,3.703124821186065674e-05
4.276069253683090210e-02,3.695581108331680298e-05
4.301075637340545654e-02,3.690365701913833618e-05
4.326081648468971252e-02,3.681331872940063477e-05
4.351088032126426697e-02,3.674626350402832031e-05
4.376094043254852295e-02,3.668572753667831421e-05
4.401100426912307739e-02,3.660377115011215210e-05
4.426106810569763184e-02,3.653485327959060669e-05
4.451112821698188782e-02,3.646872937679290771e-05
4.476119205355644226e-02,3.639236092567443848e-05
4.501125589013099670e-02,3.630947321653366089e-05
4.526131600141525269e-02,3.624241799116134644e-05
4.551137983798980713e-02,3.616698086261749268e-05
4.576144367456436157e-02,3.611389547586441040e-05
4.601150378584861755e-02,3.604590892791748047e-05
4.626156762242317200e-02,3.595557063817977905e-05
4.651163145899772644e-02,3.589596599340438843e-05
4.676169157028198242e-02,3.583449870347976685e-05
4.701175540685653687e-02,3.576651215553283691e-05
4.726181924343109131e-02,3.568269312381744385e-05
4.751187935471534729e-02,3.559235483407974243e-05
4.776194319128990173e-02,3.553181886672973633e-05
4.801200330257415771e-02,3.547128289937973022e-05
4.826206713914871216e-02,3.538746386766433716e-05
4.851213097572326660e-02,3.531947731971740723e-05
4.876219108700752258e-02,3.526546061038970947e-05
4.901225492358207703e-02,3.519002348184585571e-05
4.926231876015663147e-02,3.510620445013046265e-05
4.951237887144088745e-02,3.502238541841506958e-05
4.976244270801544189e-02,3.495439887046813965e-05
5.001250654458999634e-02,3.490038216114044189e-05
5.026256665587425232e-02,3.481749445199966431e-05
5.051263049244880676e-02,3.475509583950042725e-05
5.076269432902336121e-02,3.468804061412811279e-05
5.101275444030761719e-02,3.461074084043502808e-05
5.126281827688217163e-02,3.454275429248809814e-05
5.151288211345672607e-02,3.448035567998886108e-05
5.176294222474098206e-02,3.440491855144500732e-05
5.201300606131553650e-02,3.434251993894577026e-05
5.226306989789009094e-02,3.428198397159576416e-05
5.251313000917434692e-02,3.421213477849960327e-05
5.276319384574890137e-02,3.413576632738113403e-05
5.301325395703315735e-02,3.407429903745651245e-05
5.326331779360771179e-02,3.399699926376342773e-05
5.351338163018226624e-02,3.392808139324188232e-05
5.376344174146652222e-02,3.386661410331726074e-05
5.401350557804107666e-02,3.380514681339263916e-05
5.426356941461563110e-02,3.372784703969955444e-05
5.451362952589988708e-02,3.366731107234954834e-05
5.476369336247444153e-02,3.358256071805953979e-05
5.501375719904899597e-02,3.351923078298568726e-05
5.526381731033325195e-02,3.345031291246414185e-05
5.551388114690780640e-02,3.337394446134567261e-05
5.576394498348236084e-02,3.331154584884643555e-05
5.601400509476661682e-02,3.325659781694412231e-05
5.626406893134117126e-02,3.317277878522872925e-05
5.651413276791572571e-02,3.312435001134872437e-05
5.676419287919998169e-02,3.303959965705871582e-05
5.701425671577453613e-02,3.298465162515640259e-05
5.726431682705879211e-02,3.291480243206024170e-05
5.751438066363334656e-02,3.284588456153869629e-05
5.776444450020790100e-02,3.277603536844253540e-05
5.801450461149215698e-02,3.272667527198791504e-05
5.826456844806671143e-02,3.265775740146636963e-05
5.851463228464126587e-02,3.258697688579559326e-05
5.876469239592552185e-02,3.251060843467712402e-05
5.901475623250007629e-02,3.243982791900634766e-05
5.926482006907463074e-02,3.238394856452941895e-05
5.951488018035888672e-02,3.232993185520172119e-05
5.976494401693344116e-02,3.223679959774017334e-05
6.001500785350799561e-02,3.219675272703170776e-05
6.026506796479225159e-02,3.211852163076400757e-05
6.051513180136680603e-02,3.204867243766784668e-05
6.076519563794136047e-02,3.198534250259399414e-05
6.101525574922561646e-02,3.193691372871398926e-05
6.126531958580017090e-02,3.185868263244628906e-05
6.151538342237472534e-02,3.178138285875320435e-05
6.176544353365898132e-02,3.172550350427627563e-05
6.201550737023353577e-02,3.164820373058319092e-05
6.226556748151779175e-02,3.159977495670318604e-05
6.251563131809234619e-02,3.153551369905471802e-05
6.276569515466690063e-02,3.146473318338394165e-05
6.301575899124145508e-02,3.140140324831008911e-05
6.326582282781600952e-02,3.133807331323623657e-05
6.351587921380996704e-02,3.128219395875930786e-05
6.376594305038452148e-02,3.121886402368545532e-05
6.401600688695907593e-02,3.112573176622390747e-05
6.426607072353363037e-02,3.106240183115005493e-05
6.451613456010818481e-02,3.101304173469543457e-05
6.476619094610214233e-02,3.094878047704696655e-05
6.501625478267669678e-02,3.088638186454772949e-05
6.526631861925125122e-02,3.083702176809310913e-05
6.551638245582580566e-02,3.075040876865386963e-05
6.576644629240036011e-02,3.070197999477386475e-05
6.601651012897491455e-02,3.062374889850616455e-05
6.626656651496887207e-02,3.058090806007385254e-05
6.651663035154342651e-02,3.050360828638076782e-05
6.676669418811798096e-02,3.043934702873229980e-05
6.701675802469253540e-02,3.038253635168075562e-05
6.726682186126708984e-02,3.033317625522613525e-05
6.751688569784164429e-02,3.023911267518997192e-05
6.776694208383560181e-02,3.018230199813842773e-05
6.801700592041015625e-02,3.012549132108688354e-05
6.826706975698471069e-02,3.006123006343841553e-05
6.851713359355926514e-02,3.001093864440917969e-05
6.876719743013381958e-02,2.992525696754455566e-05
6.901725381612777710e-02,2.988334745168685913e-05
6.926731765270233154e-02,2.982560545206069946e-05
6.951738148927688599e-02,2.973806113004684448e-05
6.976744532585144043e-02,2.969056367874145508e-05
7.001750916242599487e-02,2.965517342090606689e-05
7.026757299900054932e-02,2.956017851829528809e-05
7.051762938499450684e-02,2.951081842184066772e-05
7.076769322156906128e-02,2.945400774478912354e-05
7.101775705814361572e-02,2.938881516456604004e-05
7.126782089471817017e-02,2.933107316493988037e-05
7.151788473129272461e-02,2.926588058471679688e-05
7.176794856786727905e-02,2.919510006904602051e-05
7.201800495386123657e-02,2.915970981121063232e-05
7.226806879043579102e-02,2.908706665039062500e-05
7.251813262701034546e-02,2.902187407016754150e-05
7.276819646358489990e-02,2.896413207054138184e-05
7.301826030015945435e-02,2.891477197408676147e-05
7.326831668615341187e-02,2.882629632949829102e-05
7.351838052272796631e-02,2.879835665225982666e-05
7.376844435930252075e-02,2.872664481401443481e-05
7.401850819587707520e-02,2.867542207241058350e-05
7.426857203245162964e-02,2.859532833099365234e-05
7.451863586902618408e-02,2.852920442819595337e-05
7.476869225502014160e-02,2.849474549293518066e-05
7.501875609159469604e-02,2.842210233211517334e-05
7.526881992816925049e-02,2.837833017110824585e-05
7.551888376474380493e-02,2.829823642969131470e-05
7.576894760131835938e-02,2.824794501066207886e-05
7.601901143789291382e-02,2.822000533342361450e-05
7.626906782388687134e-02,2.811662852764129639e-05
7.651913166046142578e-02,2.806540578603744507e-05
7.676919549703598022e-02,2.801418304443359375e-05
7.701925933361053467e-02,2.793408930301666260e-05
7.726932317018508911e-02,2.789124846458435059e-05
7.751938700675964355e-02,2.784654498100280762e-05
7.776944339275360107e-02,2.775806933641433716e-05
7.801950722932815552e-02,2.771522849798202515e-05
7.826957106590270996e-02,2.766493707895278931e-05
7.851963490247726440e-02,2.759043127298355103e-05
7.876969873905181885e-02,2.754665911197662354e-05
7.901975512504577637e-02,2.748053520917892456e-05
7.926981896162033081e-02,2.742931246757507324e-05
7.951988279819488525e-02,2.737715840339660645e-05
7.976994663476943970e-02,2.730451524257659912e-05
8.002001047134399414e-02,2.724584192037582397e-05
8.027007430791854858e-02,2.720206975936889648e-05
8.052013069391250610e-02,2.714246511459350586e-05
8.077019453048706055e-02,2.709031105041503906e-05
8.102025836706161499e-02,2.703163772821426392e-05
8.127032220363616943e-02,2.697948366403579712e-05
8.152038604021072388e-02,2.692081034183502197e-05
8.177044987678527832e-02,2.686213701963424683e-05
8.202050626277923584e-02,2.680253237485885620e-05
8.227057009935379028e-02,2.672802656888961792e-05
8.252063393592834473e-02,2.669170498847961426e-05
8.277069777250289917e-02,2.664700150489807129e-05
8.302076160907745361e-02,2.659391611814498901e-05
8.327081799507141113e-02,2.653431147336959839e-05
8.352088183164596558e-02,2.646911889314651489e-05
8.377094566822052002e-02,2.641696482896804810e-05
8.402100950479507446e-02,2.635736018419265747e-05
8.427107334136962891e-02,2.630520612001419067e-05
8.452113717794418335e-02,2.623721957206726074e-05
8.477119356393814087e-02,2.619251608848571777e-05
8.502125740051269531e-02,2.614781260490417480e-05
8.527132123708724976e-02,2.610310912132263184e-05
8.552138507366180420e-02,2.602022141218185425e-05
8.577144891023635864e-02,2.596806734800338745e-05
8.602151274681091309e-02,2.592429518699645996e-05
8.627156913280487061e-02,2.587120980024337769e-05
8.652163296937942505e-02,2.580322325229644775e-05
8.677169680595397949e-02,2.575013786554336548e-05
8.702176064252853394e-02,2.571288496255874634e-05
8.727182447910308838e-02,2.564489841461181641e-05
8.752188086509704590e-02,2.559926360845565796e-05
8.777194470167160034e-02,2.554710954427719116e-05
8.802200853824615479e-02,2.548657357692718506e-05
8.827207237482070923e-02,2.543348819017410278e-05
8.852213621139526367e-02,2.539623528718948364e-05
8.877220004796981812e-02,2.532731741666793823e-05
8.902225643396377563e-02,2.529006451368331909e-05
8.927232027053833008e-02,2.522952854633331299e-05
8.952238410711288452e-02,2.516061067581176758e-05
8.977244794368743896e-02,2.511497586965560913e-05
9.002251178026199341e-02,2.505443990230560303e-05
9.027257561683654785e-02,2.500880509614944458e-05
9.052263200283050537e-02,2.494826912879943848e-05
9.077269583940505981e-02,2.491660416126251221e-05
9.102275967597961426e-02,2.487096935510635376e-05
9.127282351255416870e-02,2.480298280715942383e-05
9.152288734912872314e-02,2.474151551723480225e-05
9.177294373512268066e-02,2.470333129167556763e-05
9.202300757169723511e-02,2.464931458234786987e-05
9.227307140827178955e-02,2.461113035678863525e-05
9.252313524484634399e-02,2.455711364746093750e-05
9.277319908142089844e-02,2.449564635753631592e-05
9.302326291799545288e-02,2.445001155138015747e-05
9.327331930398941040e-02,2.440344542264938354e-05
9.352338314056396484e-02,2.431962639093399048e-05
9.377344697713851929e-02,2.430379390716552734e-05
9.402351081371307373e-02,2.424232661724090576e-05
9.427357465028762817e-02,2.419482916593551636e-05
9.452363848686218262e-02,2.414081245660781860e-05
9.477369487285614014e-02,2.410262823104858398e-05
9.502375870943069458e-02,2.405513077974319458e-05
9.527382254600524902e-02,2.398621290922164917e-05
9.552388638257980347e-02,2.394616603851318359e-05
9.577395021915435791e-02,2.389214932918548584e-05
9.602400660514831543e-02,2.383068203926086426e-05
9.627407044172286987e-02,2.379901707172393799e-05
9.652413427829742432e-02,2.374406903982162476e-05
9.677419811487197876e-02,2.369750291109085083e-05
9.702426195144653320e-02,2.364255487918853760e-05
9.727432578802108765e-02,2.361088991165161133e-05
9.752438217401504517e-02,2.357084304094314575e-05
9.777444601058959961e-02,2.349354326725006104e-05
9.802450984716415405e-02,2.345442771911621094e-05
9.827457368373870850e-02,2.338364720344543457e-05
9.852463752031326294e-02,2.335198223590850830e-05
9.877470135688781738e-02,2.331193536520004272e-05
9.902475774288177490e-02,2.325698733329772949e-05
9.927482157945632935e-02,2.321042120456695557e-05
9.952488541603088379e-02,2.314057201147079468e-05
9.977494925260543823e-02,2.312194555997848511e-05
1.000250130891799927e-01,2.306699752807617188e-05
1.002750769257545471e-01,2.301950007677078247e-05
1.005251333117485046e-01,2.297852188348770142e-05
1.007751971483230591e-01,2.292450517416000366e-05
1.010252609848976135e-01,2.286210656166076660e-05
1.012753248214721680e-01,2.282112836837768555e-05
1.015253886580467224e-01,2.278015017509460449e-05
1.017754450440406799e-01,2.273265272378921509e-05
1.020255088806152344e-01,2.269260585308074951e-05
1.022755727171897888e-01,2.264417707920074463e-05
1.025256365537643433e-01,2.260226756334304810e-05
1.027757003903388977e-01,2.256222069263458252e-05
1.030257642269134521e-01,2.250634133815765381e-05
1.032758206129074097e-01,2.246629446744918823e-05
1.035258844494819641e-01,2.241134643554687500e-05
1.037759482860565186e-01,2.236943691968917847e-05
1.040260121226310730e-01,2.232845872640609741e-05
1.042760759592056274e-01,2.226512879133224487e-05
1.045261397957801819e-01,2.223253250122070312e-05
1.047761961817741394e-01,2.219714224338531494e-05
1.050262600183486938e-01,2.214219421148300171e-05
1.052763238549232483e-01,2.207886427640914917e-05
1.055263876914978027e-01,2.205278724431991577e-05
1.057764515280723572e-01,2.200342714786529541e-05
1.060265079140663147e-01,2.197735011577606201e-05
1.062765717506408691e-01,2.191402018070220947e-05
1.065266355872154236e-01,2.188701182603836060e-05
1.067766994237899780e-01,2.183765172958374023e-05
1.070267632603645325e-01,2.178177237510681152e-05
1.072768270969390869e-01,2.175569534301757812e-05
1.075268834829330444e-01,2.171378582715988159e-05
1.077769473195075989e-01,2.165790647268295288e-05
1.080270111560821533e-01,2.162251621484756470e-05
1.082770749926567078e-01,2.156570553779602051e-05
1.085271388292312622e-01,2.153124660253524780e-05
1.087772026658058167e-01,2.149026840925216675e-05
1.090272590517997742e-01,2.144835889339447021e-05
1.092773228883743286e-01,2.139899879693984985e-05
1.095273867249488831e-01,2.135708928108215332e-05
1.097774505615234375e-01,2.131517976522445679e-05
1.100275143980979919e-01,2.127327024936676025e-05
1.102775707840919495e-01,2.121645957231521606e-05
1.105276346206665039e-01,2.119597047567367554e-05
1.107776984572410583e-01,2.115406095981597900e-05
1.110277622938156128e-01,2.109818160533905029e-05
1.112778261303901672e-01,2.107676118612289429e-05
1.115278899669647217e-01,2.101249992847442627e-05
1.117779463529586792e-01,2.097710967063903809e-05
1.120280101895332336e-01,2.094265073537826538e-05
1.122780740261077881e-01,2.088584005832672119e-05
1.125281378626823425e-01,2.085044980049133301e-05
1.127782016992568970e-01,2.081505954265594482e-05
1.130282655358314514e-01,2.077221870422363281e-05
1.132783219218254089e-01,2.073030918836593628e-05
1.135283857583999634e-01,2.070236951112747192e-05
1.137784495949745178e-01,2.065114676952362061e-05
1.140285134315490723e-01,2.060923725366592407e-05
1.142785772681236267e-01,2.057384699583053589e-05
1.145286336541175842e-01,2.052355557680130005e-05
1.147786974906921387e-01,2.048723399639129639e-05
1.150287613272666931e-01,2.046022564172744751e-05
1.152788251638412476e-01,2.042390406131744385e-05
1.155288890004158020e-01,2.035871148109436035e-05
1.157789528369903564e-01,2.030748873949050903e-05
1.160290092229843140e-01,2.029538154602050781e-05
1.162790730595588684e-01,2.025905996561050415e-05
1.165291368961334229e-01,2.021621912717819214e-05
1.167792007327079773e-01,2.017896622419357300e-05
1.170292645692825317e-01,2.013612538576126099e-05
1.172793284058570862e-01,2.008583396673202515e-05
1.175293847918510437e-01,2.007186412811279297e-05
1.177794486284255981e-01,2.002064138650894165e-05
1.180295124650001526e-01,1.999177038669586182e-05
1.182795763015747070e-01,1.994799822568893433e-05
1.185296401381492615e-01,1.992005854845046997e-05
1.187797039747238159e-01,1.987628638744354248e-05
1.190297603607177734e-01,1.986231654882431030e-05
1.192798241972923279e-01,1.978874206542968750e-05
1.195298880338668823e-01,1.976639032363891602e-05
1.197799518704414368e-01,1.971609890460968018e-05
1.200300157070159912e-01,1.968629658222198486e-05
1.202800720930099487e-01,1.964252442121505737e-05
1.205301359295845032e-01,1.962017267942428589e-05
1.207801997661590576e-01,1.956894993782043457e-05
1.210302636027336121e-01,1.951027661561965942e-05
1.212803274393081665e-01,1.949537545442581177e-05
1.215303912758827209e-01,1.945905387401580811e-05
1.217804476618766785e-01,1.944508403539657593e-05
1.220305114984512329e-01,1.940038055181503296e-05
1.222805753350257874e-01,1.934822648763656616e-05
1.225306391716003418e-01,1.931935548782348633e-05
1.227807030081748962e-01,1.927372068166732788e-05
1.230307668447494507e-01,1.925230026245117188e-05
1.232808232307434082e-01,1.921504735946655273e-05
1.235308870673179626e-01,1.918524503707885742e-05
1.237809509038925171e-01,1.915637403726577759e-05
1.240310147404670715e-01,1.911073923110961914e-05
1.242810785770416260e-01,1.908000558614730835e-05
1.245311349630355835e-01,1.904461532831192017e-05
1.247811987996101379e-01,1.901388168334960938e-05
1.250312626361846924e-01,1.896917819976806641e-05
1.252813190221786499e-01,1.893844455480575562e-05
1.255313903093338013e-01,1.890119165182113647e-05
1.257814466953277588e-01,1.888535916805267334e-05
1.260315179824829102e-01,1.884065568447113037e-05
1.262815743684768677e-01,1.879595220088958740e-05
1.265316456556320190e-01,1.877266913652420044e-05
1.267817020416259766e-01,1.873541623353958130e-05
1.270317584276199341e-01,1.871120184659957886e-05
1.272818297147750854e-01,1.867488026618957520e-05
1.275318861007690430e-01,1.865159720182418823e-05
1.277819573879241943e-01,1.860596239566802979e-05
1.280320137739181519e-01,1.858267933130264282e-05
1.282820701599121094e-01,1.854449510574340820e-05
1.285321414470672607e-01,1.851376146078109741e-05
1.287821978330612183e-01,1.848302781581878662e-05
1.290322691202163696e-01,1.845229417085647583e-05
1.292823255062103271e-01,1.841317862272262573e-05
1.295323818922042847e-01,1.837592571973800659e-05
1.297824531793594360e-01,1.834519207477569580e-05
1.300325095653533936e-01,1.831352710723876953e-05
1.302825808525085449e-01,1.828279346227645874e-05
1.305326372385025024e-01,1.825951039791107178e-05
1.307827085256576538e-01,1.820549368858337402e-05
1.310327649116516113e-01,1.819618046283721924e-05
1.312828212976455688e-01,1.817289739847183228e-05
1.315328925848007202e-01,1.812726259231567383e-05
1.317829489707946777e-01,1.810211688280105591e-05
1.320330202579498291e-01,1.807883381843566895e-05
1.322830766439437866e-01,1.804716885089874268e-05
1.325331330299377441e-01,1.800898462533950806e-05
1.327832043170928955e-01,1.798477023839950562e-05
1.330332607030868530e-01,1.796707510948181152e-05
1.332833319902420044e-01,1.792050898075103760e-05
1.335333883762359619e-01,1.790467649698257446e-05
1.337834447622299194e-01,1.785717904567718506e-05
1.340335160493850708e-01,1.783296465873718262e-05
1.342835724353790283e-01,1.780875027179718018e-05
1.345336437225341797e-01,1.776870340108871460e-05
1.347837001085281372e-01,1.774448901414871216e-05
1.350337713956832886e-01,1.774262636899948120e-05
1.352838277816772461e-01,1.768115907907485962e-05
1.355338841676712036e-01,1.767929643392562866e-05
1.357839554548263550e-01,1.762341707944869995e-05
1.360340118408203125e-01,1.760665327310562134e-05
1.362840831279754639e-01,1.758243888616561890e-05
1.365341395139694214e-01,1.754239201545715332e-05
1.367841958999633789e-01,1.751724630594253540e-05
1.370342671871185303e-01,1.747719943523406982e-05
1.372843235731124878e-01,1.746695488691329956e-05
1.375343948602676392e-01,1.743528991937637329e-05
1.377844512462615967e-01,1.741759479045867920e-05
1.380345076322555542e-01,1.738592982292175293e-05
1.382845789194107056e-01,1.736730337142944336e-05
1.385346353054046631e-01,1.733470708131790161e-05
1.387847065925598145e-01,1.731049269437789917e-05
1.390347629785537720e-01,1.727789640426635742e-05
1.392848342657089233e-01,1.726672053337097168e-05
1.395348906517028809e-01,1.721922308206558228e-05
1.397849470376968384e-01,1.721456646919250488e-05
1.400350183248519897e-01,1.717545092105865479e-05
1.402850747108459473e-01,1.715030521154403687e-05
1.405351459980010986e-01,1.713167876005172729e-05
1.407852023839950562e-01,1.709070056676864624e-05
1.410352587699890137e-01,1.707300543785095215e-05
1.412853300571441650e-01,1.703947782516479492e-05
1.415353864431381226e-01,1.701992005109786987e-05
1.417854577302932739e-01,1.699570566415786743e-05
1.420355141162872314e-01,1.696869730949401855e-05
1.422855705022811890e-01,1.694355159997940063e-05
1.425356417894363403e-01,1.692585647106170654e-05
1.427856981754302979e-01,1.690629869699478149e-05
1.430357694625854492e-01,1.687183976173400879e-05
1.432858258485794067e-01,1.686159521341323853e-05
1.435358971357345581e-01,1.682061702013015747e-05
1.437859535217285156e-01,1.680105924606323242e-05
1.440360099077224731e-01,1.678243279457092285e-05
1.442860811948776245e-01,1.675635576248168945e-05
1.445361375808715820e-01,1.672282814979553223e-05
1.447862088680267334e-01,1.669581979513168335e-05
1.450362652540206909e-01,1.669209450483322144e-05
1.452863216400146484e-01,1.666508615016937256e-05
